Date,RegionName,State,Bedrooms,Price,Metro,CountyName,SizeRank,Rent,Year,Month
2016-05-31,Portland,OR,1,330378.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1600.0,2016,5
2016-06-30,Portland,OR,1,335323.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1550.0,2016,6
2016-07-31,Portland,OR,1,339754.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1546.0,2016,7
2016-08-31,Portland,OR,1,342641.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1505.0,2016,8
2016-09-30,Portland,OR,1,345280.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1526.5,2016,9
2016-10-31,Portland,OR,1,346606.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1452.5,2016,10
2016-11-30,Portland,OR,1,347482.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1400.0,2016,11
2016-12-31,Portland,OR,1,350147.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1395.0,2016,12
2017-01-31,Portland,OR,1,353314.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1469.0,2017,1
2017-02-28,Portland,OR,1,357028.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1475.0,2017,2
2017-03-31,Portland,OR,1,359098.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1495.0,2017,3
2017-04-30,Portland,OR,1,359792.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1605.0,2017,4
2017-05-31,Portland,OR,1,359308.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1599.0,2017,5
2017-06-30,Portland,OR,1,359145.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1565.0,2017,6
2017-07-31,Portland,OR,1,359808.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1590.0,2017,7
2017-08-31,Portland,OR,1,361309.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1578.0,2017,8
2017-09-30,Portland,OR,1,363267.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1562.0,2017,9
2017-10-31,Portland,OR,1,364102.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1514.5,2017,10
2017-11-30,Portland,OR,1,365402.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1510.0,2017,11
2017-12-31,Portland,OR,1,364757.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1495.0,2017,12
2018-01-31,Portland,OR,1,364580.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1523.0,2018,1
2018-02-28,Portland,OR,1,365131.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1500.0,2018,2
2018-03-31,Portland,OR,1,366619.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1516.0,2018,3
2018-04-30,Portland,OR,1,367581.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1575.0,2018,4
2018-05-31,Portland,OR,1,367923.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1559.0,2018,5
2018-06-30,Portland,OR,1,367522.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1511.0,2018,6
2018-07-31,Portland,OR,1,366198.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1525.0,2018,7
2018-08-31,Portland,OR,1,364733.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1580.0,2018,8
2018-09-30,Portland,OR,1,363231.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1560.0,2018,9
2018-10-31,Portland,OR,1,362399.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1518.0,2018,10
2018-11-30,Portland,OR,1,360711.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1645.0,2018,11
2018-12-31,Portland,OR,1,360548.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1565.0,2018,12
2019-01-31,Portland,OR,1,361369.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1559.0,2019,1
2019-02-28,Portland,OR,1,361374.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1549.0,2019,2
2019-03-31,Portland,OR,1,360047.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1547.0,2019,3
2019-04-30,Portland,OR,1,358842.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1532.0,2019,4
2019-05-31,Portland,OR,1,358493.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1545.0,2019,5
2019-06-30,Portland,OR,1,358726.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1563.5,2019,6
2019-07-31,Portland,OR,1,359173.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1595.0,2019,7
2019-08-31,Portland,OR,1,359444.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1599.0,2019,8
2019-09-30,Portland,OR,1,359391.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1599.0,2019,9
2019-10-31,Portland,OR,1,359437.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1584.0,2019,10
2019-11-30,Portland,OR,1,359837.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1595.0,2019,11
2019-12-31,Portland,OR,1,359546.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1599.0,2019,12
2015-01-31,Portland,OR,2,297912.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1500.0,2015,1
2015-02-28,Portland,OR,2,301381.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1500.0,2015,2
2015-03-31,Portland,OR,2,305112.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1525.0,2015,3
2015-04-30,Portland,OR,2,306395.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1525.0,2015,4
2015-05-31,Portland,OR,2,309958.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1495.0,2015,5
2015-06-30,Portland,OR,2,313764.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1595.0,2015,6
2015-07-31,Portland,OR,2,318357.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1650.0,2015,7
2015-08-31,Portland,OR,2,322958.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1695.0,2015,8
2015-09-30,Portland,OR,2,327754.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1700.0,2015,9
2015-10-31,Portland,OR,2,333127.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1695.0,2015,10
2015-11-30,Portland,OR,2,338236.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1850.0,2015,11
2015-12-31,Portland,OR,2,342747.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1750.0,2015,12
2016-01-31,Portland,OR,2,345974.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1795.0,2016,1
2016-02-29,Portland,OR,2,348018.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1853.0,2016,2
2016-03-31,Portland,OR,2,350948.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1850.0,2016,3
2016-04-30,Portland,OR,2,356554.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1900.0,2016,4
2016-05-31,Portland,OR,2,363273.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1895.0,2016,5
2016-06-30,Portland,OR,2,368523.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1695.0,2016,6
2016-07-31,Portland,OR,2,373248.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1751.0,2016,7
2016-08-31,Portland,OR,2,376148.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1695.0,2016,8
2016-09-30,Portland,OR,2,379156.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1655.0,2016,9
2016-10-31,Portland,OR,2,380764.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1650.0,2016,10
2016-11-30,Portland,OR,2,382459.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1550.0,2016,11
2016-12-31,Portland,OR,2,385640.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1600.0,2016,12
2017-01-31,Portland,OR,2,389448.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1695.0,2017,1
2017-02-28,Portland,OR,2,393949.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1700.0,2017,2
2017-03-31,Portland,OR,2,396901.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1695.0,2017,3
2017-04-30,Portland,OR,2,398321.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1829.0,2017,4
2017-05-31,Portland,OR,2,397918.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1835.0,2017,5
2017-06-30,Portland,OR,2,397871.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1800.0,2017,6
2017-07-31,Portland,OR,2,398417.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1787.0,2017,7
2017-08-31,Portland,OR,2,400103.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1700.0,2017,8
2017-09-30,Portland,OR,2,401762.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1699.0,2017,9
2017-10-31,Portland,OR,2,402767.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1695.0,2017,10
2017-11-30,Portland,OR,2,404062.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1695.0,2017,11
2017-12-31,Portland,OR,2,403767.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1695.0,2017,12
2018-01-31,Portland,OR,2,403716.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1750.0,2018,1
2018-02-28,Portland,OR,2,404640.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1725.0,2018,2
2018-03-31,Portland,OR,2,406652.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1750.0,2018,3
2018-04-30,Portland,OR,2,408357.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1775.0,2018,4
2018-05-31,Portland,OR,2,409554.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1800.0,2018,5
2018-06-30,Portland,OR,2,410008.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1757.0,2018,6
2018-07-31,Portland,OR,2,409484.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1795.0,2018,7
2018-08-31,Portland,OR,2,408676.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1775.0,2018,8
2018-09-30,Portland,OR,2,407682.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1786.0,2018,9
2018-10-31,Portland,OR,2,406898.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1777.0,2018,10
2018-11-30,Portland,OR,2,405427.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1800.0,2018,11
2018-12-31,Portland,OR,2,406035.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1795.0,2018,12
2019-01-31,Portland,OR,2,407739.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1792.5,2019,1
2019-02-28,Portland,OR,2,408236.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1795.0,2019,2
2019-03-31,Portland,OR,2,406653.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1795.0,2019,3
2019-04-30,Portland,OR,2,405240.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1725.0,2019,4
2019-05-31,Portland,OR,2,404895.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1795.0,2019,5
2019-06-30,Portland,OR,2,405382.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1800.0,2019,6
2019-07-31,Portland,OR,2,406256.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1895.0,2019,7
2019-08-31,Portland,OR,2,407029.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1900.0,2019,8
2019-09-30,Portland,OR,2,407781.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1870.0,2019,9
2019-10-31,Portland,OR,2,408855.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1849.0,2019,10
2019-11-30,Portland,OR,2,410215.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1825.0,2019,11
2019-12-31,Portland,OR,2,410442.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1840.0,2019,12
2015-01-31,Portland,OR,4,454892.0,Portland-Vancouver-Hillsboro,Multnomah County,28,1995.0,2015,1
2015-02-28,Portland,OR,4,459890.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2097.5,2015,2
2015-03-31,Portland,OR,4,465048.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2100.0,2015,3
2015-04-30,Portland,OR,4,466979.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2250.0,2015,4
2015-05-31,Portland,OR,4,470830.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2450.0,2015,5
2015-06-30,Portland,OR,4,475316.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2417.5,2015,6
2015-07-31,Portland,OR,4,480285.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2300.0,2015,7
2015-08-31,Portland,OR,4,486058.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2495.0,2015,8
2015-09-30,Portland,OR,4,491508.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2495.0,2015,9
2015-10-31,Portland,OR,4,498228.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2325.0,2015,10
2015-11-30,Portland,OR,4,504071.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2295.0,2015,11
2015-12-31,Portland,OR,4,509381.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2150.0,2015,12
2016-01-31,Portland,OR,4,513133.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2195.0,2016,1
2016-02-29,Portland,OR,4,515146.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2272.5,2016,2
2016-03-31,Portland,OR,4,518374.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2297.5,2016,3
2016-04-30,Portland,OR,4,524657.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2400.0,2016,4
2016-05-31,Portland,OR,4,532595.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2400.0,2016,5
2016-06-30,Portland,OR,4,538667.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2200.0,2016,6
2016-07-31,Portland,OR,4,543867.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2497.0,2016,7
2016-08-31,Portland,OR,4,546372.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2299.5,2016,8
2016-09-30,Portland,OR,4,549516.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2400.0,2016,9
2016-10-31,Portland,OR,4,551573.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2295.0,2016,10
2016-11-30,Portland,OR,4,553757.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2350.0,2016,11
2016-12-31,Portland,OR,4,557419.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2300.0,2016,12
2017-01-31,Portland,OR,4,561176.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2295.0,2017,1
2017-02-28,Portland,OR,4,566702.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2395.0,2017,2
2017-03-31,Portland,OR,4,570635.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2295.0,2017,3
2017-04-30,Portland,OR,4,572727.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2495.0,2017,4
2017-05-31,Portland,OR,4,572353.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2550.0,2017,5
2017-06-30,Portland,OR,4,571572.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2595.0,2017,6
2017-07-31,Portland,OR,4,572597.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2495.0,2017,7
2017-08-31,Portland,OR,4,575008.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2495.0,2017,8
2017-09-30,Portland,OR,4,577254.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2300.0,2017,9
2017-10-31,Portland,OR,4,578448.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2200.0,2017,10
2017-11-30,Portland,OR,4,580477.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2295.0,2017,11
2017-12-31,Portland,OR,4,581014.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2350.0,2017,12
2018-01-31,Portland,OR,4,581374.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2295.0,2018,1
2018-02-28,Portland,OR,4,582299.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2350.0,2018,2
2018-03-31,Portland,OR,4,583715.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2397.5,2018,3
2018-04-30,Portland,OR,4,585087.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2572.5,2018,4
2018-05-31,Portland,OR,4,585442.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2495.0,2018,5
2018-06-30,Portland,OR,4,586697.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2395.0,2018,6
2018-07-31,Portland,OR,4,586695.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2390.0,2018,7
2018-08-31,Portland,OR,4,586708.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2345.0,2018,8
2018-09-30,Portland,OR,4,586245.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2295.0,2018,9
2018-10-31,Portland,OR,4,585724.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2200.0,2018,10
2018-11-30,Portland,OR,4,584926.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2295.0,2018,11
2018-12-31,Portland,OR,4,586246.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2250.0,2018,12
2019-01-31,Portland,OR,4,588550.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2240.0,2019,1
2019-02-28,Portland,OR,4,588954.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2250.0,2019,2
2019-03-31,Portland,OR,4,586441.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2282.5,2019,3
2019-04-30,Portland,OR,4,584406.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2425.0,2019,4
2019-05-31,Portland,OR,4,583881.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2325.0,2019,5
2019-06-30,Portland,OR,4,584049.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2395.0,2019,6
2019-07-31,Portland,OR,4,584341.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2370.0,2019,7
2019-08-31,Portland,OR,4,584424.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2500.0,2019,8
2019-09-30,Portland,OR,4,584808.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2500.0,2019,9
2019-10-31,Portland,OR,4,585951.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2497.5,2019,10
2019-11-30,Portland,OR,4,586951.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2495.0,2019,11
2019-12-31,Portland,OR,4,586872.0,Portland-Vancouver-Hillsboro,Multnomah County,28,2495.0,2019,12
2015-01-31,Raleigh,NC,1,166456.0,Raleigh,Wake County,37,801.0,2015,1
2015-02-28,Raleigh,NC,1,167279.0,Raleigh,Wake County,37,830.0,2015,2
2015-03-31,Raleigh,NC,1,167998.0,Raleigh,Wake County,37,832.5,2015,3
2015-04-30,Raleigh,NC,1,168921.0,Raleigh,Wake County,37,822.5,2015,4
2015-05-31,Raleigh,NC,1,169605.0,Raleigh,Wake County,37,855.0,2015,5
2015-06-30,Raleigh,NC,1,170582.0,Raleigh,Wake County,37,855.5,2015,6
2015-07-31,Raleigh,NC,1,171055.0,Raleigh,Wake County,37,844.5,2015,7
2015-08-31,Raleigh,NC,1,172473.0,Raleigh,Wake County,37,915.0,2015,8
2015-09-30,Raleigh,NC,1,173400.0,Raleigh,Wake County,37,900.0,2015,9
2015-10-31,Raleigh,NC,1,175140.0,Raleigh,Wake County,37,925.0,2015,10
2015-11-30,Raleigh,NC,1,175755.0,Raleigh,Wake County,37,1080.0,2015,11
2015-12-31,Raleigh,NC,1,176543.0,Raleigh,Wake County,37,1069.0,2015,12
2016-01-31,Raleigh,NC,1,176473.0,Raleigh,Wake County,37,1089.5,2016,1
2016-02-29,Raleigh,NC,1,176979.0,Raleigh,Wake County,37,1070.0,2016,2
2016-03-31,Raleigh,NC,1,177059.0,Raleigh,Wake County,37,1129.0,2016,3
2016-04-30,Raleigh,NC,1,177624.0,Raleigh,Wake County,37,1120.0,2016,4
2016-05-31,Raleigh,NC,1,178378.0,Raleigh,Wake County,37,1117.0,2016,5
2016-06-30,Raleigh,NC,1,179989.0,Raleigh,Wake County,37,1129.0,2016,6
2016-07-31,Raleigh,NC,1,181638.0,Raleigh,Wake County,37,1120.0,2016,7
2016-08-31,Raleigh,NC,1,182907.0,Raleigh,Wake County,37,1080.0,2016,8
2016-09-30,Raleigh,NC,1,183733.0,Raleigh,Wake County,37,1090.0,2016,9
2016-10-31,Raleigh,NC,1,184019.0,Raleigh,Wake County,37,1168.5,2016,10
2016-11-30,Raleigh,NC,1,184587.0,Raleigh,Wake County,37,965.0,2016,11
2016-12-31,Raleigh,NC,1,185604.0,Raleigh,Wake County,37,1010.0,2016,12
2017-01-31,Raleigh,NC,1,187089.0,Raleigh,Wake County,37,1074.5,2017,1
2017-02-28,Raleigh,NC,1,188525.0,Raleigh,Wake County,37,1012.5,2017,2
2017-03-31,Raleigh,NC,1,190298.0,Raleigh,Wake County,37,1025.0,2017,3
2017-04-30,Raleigh,NC,1,192225.0,Raleigh,Wake County,37,1025.0,2017,4
2017-05-31,Raleigh,NC,1,193793.0,Raleigh,Wake County,37,1059.5,2017,5
2017-06-30,Raleigh,NC,1,194586.0,Raleigh,Wake County,37,1095.0,2017,6
2017-07-31,Raleigh,NC,1,195287.0,Raleigh,Wake County,37,1070.0,2017,7
2017-08-31,Raleigh,NC,1,195978.0,Raleigh,Wake County,37,1090.0,2017,8
2017-09-30,Raleigh,NC,1,197136.0,Raleigh,Wake County,37,1060.0,2017,9
2017-10-31,Raleigh,NC,1,198338.0,Raleigh,Wake County,37,1079.0,2017,10
2017-11-30,Raleigh,NC,1,200093.0,Raleigh,Wake County,37,1045.0,2017,11
2017-12-31,Raleigh,NC,1,201537.0,Raleigh,Wake County,37,1045.0,2017,12
2018-01-31,Raleigh,NC,1,202743.0,Raleigh,Wake County,37,1047.0,2018,1
2018-02-28,Raleigh,NC,1,203763.0,Raleigh,Wake County,37,1066.5,2018,2
2018-03-31,Raleigh,NC,1,205139.0,Raleigh,Wake County,37,1055.0,2018,3
2018-04-30,Raleigh,NC,1,206858.0,Raleigh,Wake County,37,1050.0,2018,4
2018-05-31,Raleigh,NC,1,209058.0,Raleigh,Wake County,37,1055.0,2018,5
2018-06-30,Raleigh,NC,1,210868.0,Raleigh,Wake County,37,1060.0,2018,6
2018-07-31,Raleigh,NC,1,212583.0,Raleigh,Wake County,37,1060.0,2018,7
2018-08-31,Raleigh,NC,1,214625.0,Raleigh,Wake County,37,1080.0,2018,8
2018-09-30,Raleigh,NC,1,216431.0,Raleigh,Wake County,37,1105.0,2018,9
2018-10-31,Raleigh,NC,1,218097.0,Raleigh,Wake County,37,1095.0,2018,10
2018-11-30,Raleigh,NC,1,219714.0,Raleigh,Wake County,37,1099.0,2018,11
2018-12-31,Raleigh,NC,1,221943.0,Raleigh,Wake County,37,1099.0,2018,12
2019-01-31,Raleigh,NC,1,224379.0,Raleigh,Wake County,37,1095.0,2019,1
2019-02-28,Raleigh,NC,1,226001.0,Raleigh,Wake County,37,1100.0,2019,2
2019-03-31,Raleigh,NC,1,226392.0,Raleigh,Wake County,37,1089.0,2019,3
2019-04-30,Raleigh,NC,1,226237.0,Raleigh,Wake County,37,1102.0,2019,4
2019-05-31,Raleigh,NC,1,225857.0,Raleigh,Wake County,37,1085.0,2019,5
2019-06-30,Raleigh,NC,1,226402.0,Raleigh,Wake County,37,1080.0,2019,6
2019-07-31,Raleigh,NC,1,227027.0,Raleigh,Wake County,37,1095.0,2019,7
2019-08-31,Raleigh,NC,1,227433.0,Raleigh,Wake County,37,1108.0,2019,8
2019-09-30,Raleigh,NC,1,227891.0,Raleigh,Wake County,37,1110.0,2019,9
2019-10-31,Raleigh,NC,1,228519.0,Raleigh,Wake County,37,1101.0,2019,10
2019-11-30,Raleigh,NC,1,228834.0,Raleigh,Wake County,37,1145.0,2019,11
2019-12-31,Raleigh,NC,1,228691.0,Raleigh,Wake County,37,1182.0,2019,12
2015-01-31,Raleigh,NC,2,147685.0,Raleigh,Wake County,37,960.0,2015,1
2015-02-28,Raleigh,NC,2,148039.0,Raleigh,Wake County,37,985.0,2015,2
2015-03-31,Raleigh,NC,2,148538.0,Raleigh,Wake County,37,1000.0,2015,3
2015-04-30,Raleigh,NC,2,149141.0,Raleigh,Wake County,37,1005.0,2015,4
2015-05-31,Raleigh,NC,2,149717.0,Raleigh,Wake County,37,1005.0,2015,5
2015-06-30,Raleigh,NC,2,150247.0,Raleigh,Wake County,37,1005.0,2015,6
2015-07-31,Raleigh,NC,2,150598.0,Raleigh,Wake County,37,987.5,2015,7
2015-08-31,Raleigh,NC,2,151394.0,Raleigh,Wake County,37,1035.0,2015,8
2015-09-30,Raleigh,NC,2,152278.0,Raleigh,Wake County,37,1037.0,2015,9
2015-10-31,Raleigh,NC,2,153431.0,Raleigh,Wake County,37,1039.0,2015,10
2015-11-30,Raleigh,NC,2,153956.0,Raleigh,Wake County,37,1206.0,2015,11
2015-12-31,Raleigh,NC,2,154557.0,Raleigh,Wake County,37,1144.0,2015,12
2016-01-31,Raleigh,NC,2,155103.0,Raleigh,Wake County,37,1160.0,2016,1
2016-02-29,Raleigh,NC,2,156135.0,Raleigh,Wake County,37,1162.5,2016,2
2016-03-31,Raleigh,NC,2,156397.0,Raleigh,Wake County,37,1258.0,2016,3
2016-04-30,Raleigh,NC,2,156912.0,Raleigh,Wake County,37,1224.5,2016,4
2016-05-31,Raleigh,NC,2,157479.0,Raleigh,Wake County,37,1220.0,2016,5
2016-06-30,Raleigh,NC,2,158838.0,Raleigh,Wake County,37,1242.0,2016,6
2016-07-31,Raleigh,NC,2,160282.0,Raleigh,Wake County,37,1269.5,2016,7
2016-08-31,Raleigh,NC,2,161499.0,Raleigh,Wake County,37,1191.0,2016,8
2016-09-30,Raleigh,NC,2,162449.0,Raleigh,Wake County,37,1223.0,2016,9
2016-10-31,Raleigh,NC,2,162942.0,Raleigh,Wake County,37,1235.0,2016,10
2016-11-30,Raleigh,NC,2,163738.0,Raleigh,Wake County,37,1223.0,2016,11
2016-12-31,Raleigh,NC,2,164822.0,Raleigh,Wake County,37,1147.5,2016,12
2017-01-31,Raleigh,NC,2,166176.0,Raleigh,Wake County,37,1201.0,2017,1
2017-02-28,Raleigh,NC,2,167388.0,Raleigh,Wake County,37,1191.0,2017,2
2017-03-31,Raleigh,NC,2,169071.0,Raleigh,Wake County,37,1184.0,2017,3
2017-04-30,Raleigh,NC,2,170698.0,Raleigh,Wake County,37,1187.0,2017,4
2017-05-31,Raleigh,NC,2,172114.0,Raleigh,Wake County,37,1275.0,2017,5
2017-06-30,Raleigh,NC,2,173021.0,Raleigh,Wake County,37,1269.5,2017,6
2017-07-31,Raleigh,NC,2,173776.0,Raleigh,Wake County,37,1227.0,2017,7
2017-08-31,Raleigh,NC,2,174520.0,Raleigh,Wake County,37,1210.0,2017,8
2017-09-30,Raleigh,NC,2,175411.0,Raleigh,Wake County,37,1197.0,2017,9
2017-10-31,Raleigh,NC,2,176718.0,Raleigh,Wake County,37,1196.0,2017,10
2017-11-30,Raleigh,NC,2,178207.0,Raleigh,Wake County,37,1175.0,2017,11
2017-12-31,Raleigh,NC,2,179499.0,Raleigh,Wake County,37,1169.0,2017,12
2018-01-31,Raleigh,NC,2,180516.0,Raleigh,Wake County,37,1180.0,2018,1
2018-02-28,Raleigh,NC,2,181349.0,Raleigh,Wake County,37,1201.0,2018,2
2018-03-31,Raleigh,NC,2,182464.0,Raleigh,Wake County,37,1211.0,2018,3
2018-04-30,Raleigh,NC,2,183705.0,Raleigh,Wake County,37,1226.0,2018,4
